timestamp,open,high,low,close,volume,trade_count,open_fd,high_fd,low_fd,close_fd,volume_lr
2024-09-10 21:00:00+00:00,135.795,136.048,135.199,135.3885,0.0,0,12.188694416015977,12.502659489493052,16.135732763198334,12.033952142481096,-18.420680743952367
2024-09-10 22:00:00+00:00,135.455,136.0985,135.19,135.96,0.0,0,12.069193195322548,12.78989796595077,16.21283433502037,12.754551934646575,-18.420680743952367
2024-09-10 23:00:00+00:00,135.879,136.055,135.4135,135.63,0.0,0,12.635727748269058,12.780343570145558,16.433987944317316,12.245771347093523,-18.420680743952367
2024-09-11 00:00:00+00:00,135.705,135.855,135.116,135.5805,0.0,0,12.333550633236566,12.60472252578382,16.04640791152673,12.255710002770122,-18.420680743952367
2024-09-11 01:00:00+00:00,135.495,135.57,133.35,133.381,0.0,0,12.140497105589192,12.394232651065328,14.32959963526062,10.071689897858882,-18.420680743952367
2024-09-11 02:00:00+00:00,133.458,134.449,133.458,134.01,0.007324558,1,10.167413110046745,11.394070199783027,15.000077150771272,11.502221158298576,-4.91652110192738
2024-09-11 03:00:00+00:00,133.954,134.053,133.332,133.615,0.0,0,11.418907712817958,11.438394196433627,15.019732299707432,11.120590384255717,-18.420680743952367
2024-09-11 04:00:00+00:00,133.537,133.541,131.65,132.245,0.007398404,1,11.052306879965332,11.214645736996697,13.459539255491142,9.948867665905807,-4.906489626067078
2024-09-11 05:00:00+00:00,132.1835,132.1835,131.297,131.3895,460.8274160761964,4,9.91490164025032,10.165222828975256,13.709628014581973,9.680830529584469,6.133023604326658
2024-09-11 06:00:00+00:00,131.345,132.25,131.128,131.605,0.0,0,9.66527976227479,10.85316679929739,13.878440380634295,10.421798360721688,-18.420680743952367
2024-09-11 07:00:00+00:00,131.658,132.556,131.6225,132.43,0.007427776,1,10.500115568901496,11.374255360033356,14.597151982922771,11.389729107139981,-4.902527445815146
2024-09-11 08:00:00+00:00,132.35,132.35,130.98,131.345,0.0,0,11.299360264540748,11.193779362987804,13.926059656768594,10.114185756303662,-18.420680743952367
2024-09-11 09:00:00+00:00,131.237,131.75,131.196,131.458,0.0,0,10.033937509957623,10.727812251012889,14.385287096376564,10.612997088899286,-18.420680743952367
2024-09-11 10:00:00+00:00,131.435,131.465,130.44,130.935,0.0,0,10.637992002656894,10.734608140866548,13.669180633839519,10.18666097449134,-18.420680743952367
2024-09-11 11:00:00+00:00,130.985,132.15,130.985,131.9505,1.0,1,10.261694988050984,11.647744648224686,14.506683309303565,11.466661983168065,9.999999889225291e-09
2024-09-11 12:00:00+00:00,131.85,132.715,130.665,131.9625,1.004932844,2,11.35946774055316,12.082124080307867,14.137513099487002,11.221636260031463,0.004920727338723452
2024-09-11 13:00:00+00:00,131.875,133.3375,129.455,129.6375,0.515609878,3,11.172302484254498,12.502592517807436,13.05318297377146,8.851340025684774,-0.662404830443895
2024-09-11 14:00:00+00:00,129.542,130.0605,128.1665,129.735,0.00761174,1,8.801168192620597,8.954780566234248,12.21583209026534,9.794999224424373,-4.878062172967237
2024-09-11 15:00:00+00:00,129.66,132.344,129.148,131.172,0.0,0,9.77273658297991,12.329500725365317,13.788358764758582,11.469732610909201,-18.420680743952367
