timestamp,open,high,low,close,volume,trade_count
2025-07-11 09:04:00+00:00,163.772,163.772,163.772,163.772,0.0,0
2025-07-11 09:06:00+00:00,163.9,163.9,163.9,163.9,0.0,0
2025-07-11 09:07:00+00:00,163.7645,163.875,163.735,163.875,0.0,0
2025-07-11 09:10:00+00:00,163.965,163.965,163.965,163.965,0.0,0
2025-07-11 09:11:00+00:00,164.0995,164.0995,163.9885,163.9885,0.0,0
2025-07-11 09:12:00+00:00,164.055,164.055,163.985,163.985,0.0,0
2025-07-11 09:13:00+00:00,164.14,164.14,163.855,163.855,1.5959222899999999,2
2025-07-11 09:15:00+00:00,164.016,164.139,164.016,164.139,0.0,0
2025-07-11 09:16:00+00:00,164.22505,164.26505,164.22505,164.26505,0.0,0
2025-07-11 09:17:00+00:00,164.31505,164.31505,164.31505,164.31505,0.0,0
2025-07-11 09:20:00+00:00,164.26505,164.26505,164.26505,164.26505,0.0,0
2025-07-11 09:21:00+00:00,164.3301,164.3301,164.3301,164.3301,0.019100091,1
2025-07-11 09:22:00+00:00,164.37785,164.40135,164.36035,164.40135,0.0,0
2025-07-11 09:23:00+00:00,164.4207,164.5112,164.4207,164.5112,0.038168642,2
2025-07-11 09:24:00+00:00,164.5524,164.5524,164.5009,164.5009,0.0,0
2025-07-11 09:26:00+00:00,164.5509,164.5509,164.5509,164.5509,0.0,0
2025-07-11 09:28:00+00:00,164.6018,164.6018,164.6018,164.6018,0.019068573,1
2025-07-11 09:30:00+00:00,164.6012,164.6012,164.6012,164.6012,0.0,0
2025-07-11 09:31:00+00:00,164.6562,164.6562,164.5512,164.5512,0.0,0
2025-07-11 09:32:00+00:00,164.5797,164.6562,164.5512,164.6562,0.0,0
2025-07-11 09:33:00+00:00,164.7024,164.7929,164.7024,164.7929,0.038103382,2
2025-07-11 09:34:00+00:00,164.8834,164.8834,164.8834,164.8834,0.019035997,1
2025-07-11 09:35:00+00:00,164.91125,164.91125,164.854,164.88225,0.0,0
2025-07-11 09:36:00+00:00,165.0645,165.1752,165.0645,165.1752,0.057030286,3
2025-07-11 09:37:00+00:00,165.1652,165.1652,165.0577,165.1077,0.0,0
2025-07-11 09:38:00+00:00,165.0,165.0,165.0,165.0,1.5959222899999999,1
2025-07-11 09:39:00+00:00,165.2154,165.2959,165.2154,165.2959,0.037986244,3
2025-07-11 09:40:00+00:00,165.2762,165.2762,164.845,164.905,0.0,0
2025-07-11 09:41:00+00:00,164.8445,165.02,164.7315,164.9355,0.0,0
2025-07-11 09:43:00+00:00,165.03,165.03,164.9095,164.9095,0.0,0
2025-07-11 09:44:00+00:00,165.0005,165.0005,164.647,164.647,0.0,0
2025-07-11 09:45:00+00:00,164.8,164.8,164.6295,164.75,0.0,0
2025-07-11 09:46:00+00:00,164.824,164.824,164.752,164.752,0.0,0
2025-07-11 09:47:00+00:00,164.6835,164.7485,164.6835,164.7485,0.0,0
2025-07-11 09:48:00+00:00,164.8695,165.055,164.8695,165.055,0.0,0
2025-07-11 09:50:00+00:00,164.9135,164.9135,164.84,164.84,0.0,0
2025-07-11 09:51:00+00:00,164.924,164.924,164.924,164.924,0.0,0
2025-07-11 09:52:00+00:00,164.8,164.8,164.77,164.77,0.0,0
2025-07-11 09:54:00+00:00,164.7025,164.7025,164.625,164.625,0.0,0
2025-07-11 09:56:00+00:00,164.5725,164.715,164.57,164.715,0.0,0
2025-07-11 09:57:00+00:00,164.738,164.9305,164.738,164.85,0.0,0
2025-07-11 09:58:00+00:00,164.75,164.75,164.75,164.75,0.0,0
2025-07-11 09:59:00+00:00,164.83,164.83,164.83,164.83,0.0,0
2025-07-11 10:00:00+00:00,164.74,164.74,164.6905,164.6905,0.0,0
2025-07-11 10:01:00+00:00,164.665,164.665,164.665,164.665,0.0,0
2025-07-11 10:02:00+00:00,164.53,164.53,164.53,164.53,0.018963107,1
2025-07-11 10:03:00+00:00,164.44,164.44,164.44,164.44,0.018973485,1
2025-07-11 10:04:00+00:00,164.64,164.64,164.64,164.64,0.586544141,1
2025-07-11 10:06:00+00:00,164.5625,164.5625,164.5625,164.5625,0.0,0
2025-07-11 10:07:00+00:00,164.65,164.65,164.65,164.65,0.0,0
2025-07-11 10:09:00+00:00,164.7305,164.7305,164.7305,164.7305,0.0,0
2025-07-11 10:10:00+00:00,164.7,164.7,164.69,164.69,0.0,0
2025-07-11 10:11:00+00:00,164.79,164.79,164.625,164.7305,0.0,0
2025-07-11 10:12:00+00:00,164.672,164.672,164.515,164.515,0.0,0
2025-07-11 10:13:00+00:00,164.57,164.6415,164.485,164.6415,0.0,0
2025-07-11 10:14:00+00:00,164.558,164.558,164.558,164.558,0.0,0
2025-07-11 10:15:00+00:00,164.6575,164.8285,164.6575,164.8285,0.0,0
2025-07-11 10:16:00+00:00,164.905,164.9115,164.785,164.9115,0.0,0
2025-07-11 10:18:00+00:00,164.942,165.04,164.89,164.89,0.0,0
2025-07-11 10:19:00+00:00,164.79,164.79,164.79,164.79,0.0,0
2025-07-11 10:20:00+00:00,164.9355,164.9355,164.777,164.777,0.0,0
2025-07-11 10:21:00+00:00,164.9,164.975,164.9,164.975,0.0,0
2025-07-11 10:23:00+00:00,165.05,165.05,165.05,165.05,0.0,0
2025-07-11 10:24:00+00:00,165.153,165.1932,165.153,165.1932,0.0,0
2025-07-11 10:25:00+00:00,165.1485,165.1485,165.1485,165.1485,0.0,0
2025-07-11 10:26:00+00:00,165.021,165.021,164.984,164.984,0.0,0
2025-07-11 10:27:00+00:00,165.039,165.146,165.039,165.146,0.0,0
2025-07-11 10:28:00+00:00,165.0395,165.0395,165.0395,165.0395,0.0,0
2025-07-11 10:29:00+00:00,165.14,165.14,165.14,165.14,0.0,0
2025-07-11 10:30:00+00:00,165.2,165.2,165.2,165.2,1.5959222899999999,1
2025-07-11 10:31:00+00:00,164.95,164.95,164.95,164.95,0.0,0
2025-07-11 10:32:00+00:00,164.802,164.802,164.802,164.802,0.0,0
2025-07-11 10:33:00+00:00,164.76,164.9055,164.76,164.9055,0.0,0
2025-07-11 10:35:00+00:00,164.962,164.99,164.662,164.662,0.849865365,3
2025-07-11 10:37:00+00:00,164.7,164.7,164.6045,164.6045,0.0,0
2025-07-11 10:38:00+00:00,164.515,164.515,164.515,164.515,0.0,0
2025-07-11 10:40:00+00:00,164.445,164.59,164.445,164.59,0.0,0
2025-07-11 10:41:00+00:00,164.78,164.78,164.78,164.78,0.247262547,1
2025-07-11 10:43:00+00:00,164.6795,164.6795,164.65,164.65,0.0,0
2025-07-11 10:44:00+00:00,164.705,164.705,164.705,164.705,0.0,0
2025-07-11 10:46:00+00:00,164.825,164.825,164.825,164.825,0.0,0
2025-07-11 10:48:00+00:00,164.7885,164.7885,164.7885,164.7885,0.0,0
2025-07-11 10:49:00+00:00,164.882,164.882,164.882,164.882,0.0,0
2025-07-11 10:50:00+00:00,164.94,164.94,164.94,164.94,0.0,0
2025-07-11 10:51:00+00:00,164.8595,164.9395,164.8595,164.9395,0.0,0
2025-07-11 10:54:00+00:00,165.066,165.066,165.066,165.066,0.0,0
2025-07-11 10:55:00+00:00,164.9385,164.9385,164.703,164.703,0.0,0
2025-07-11 10:56:00+00:00,164.7735,164.7735,164.7735,164.7735,0.0,0
2025-07-11 10:59:00+00:00,164.85,164.85,164.85,164.85,0.0,0
2025-07-11 11:00:00+00:00,164.9835,164.9835,164.9835,164.9835,0.0,0
2025-07-11 11:01:00+00:00,165.0475,165.103,165.0475,165.103,0.0,0
2025-07-11 11:02:00+00:00,164.9985,164.9985,164.9985,164.9985,0.0,0
2025-07-11 11:03:00+00:00,164.92,165.054,164.905,164.905,0.0,0
2025-07-11 11:05:00+00:00,164.7975,164.7975,164.7955,164.7955,0.0,0
2025-07-11 11:06:00+00:00,164.658,164.658,164.658,164.658,0.0,0
2025-07-11 11:07:00+00:00,164.6385,164.6385,164.6385,164.6385,0.0,0
2025-07-11 11:08:00+00:00,164.5585,164.5585,164.5585,164.5585,0.0,0
