timestamp,open,high,low,close,volume,trade_count,hlc3,dv,open_df,high_df,low_df,close_df,hlc3_df,dv_df,volume_lr
2025-07-11 03:56:00+00:00,165.285,165.285,165.248,165.248,0.0,0,165.26033333333334,0.0,1.9372183894545856,1.7784109553662404,2.2419648833304677,1.9723288548321705,1.695269701084186,0.0,-18.420680743952367
2025-07-11 03:58:00+00:00,165.316,165.316,165.316,165.316,0.00931,1,165.316,1.5390919600000001,1.89299985012957,1.7353501937504632,2.261658848605606,1.9938482041040118,1.6939990933841784,1.5390919600000001,-4.676665113579882
2025-07-11 04:00:00+00:00,165.18,165.18,165.18,165.18,0.056665455,1,165.18,9.359999856900002,1.7197576325789043,1.5633498215137536,2.0647606791004876,1.7973661777937195,1.504761501759674,9.359999856900002,-2.8705903367071857
2025-07-11 04:01:00+00:00,165.0,165.0,165.0,165.0,0.046139,1,165.0,7.612935,1.6300232871942057,1.4769537488087963,1.966952673835067,1.704417092860524,1.4179977688073109,7.612935,-3.0760964829036532
2025-07-11 04:02:00+00:00,164.94,165.0005,164.92,164.9725,0.0,0,164.96433333333331,0.0,1.7101796788984984,1.6207546649602875,2.0205723027945908,1.8152100584391917,1.526253527962382,0.0,-18.420680743952367
2025-07-11 04:03:00+00:00,164.8675,164.8675,164.8195,164.8195,0.0,0,164.8355,0.0,1.700320553975132,1.5051453997224087,1.995673760611112,1.7006215741850497,1.4417099126800679,0.0,-18.420680743952367
2025-07-11 04:04:00+00:00,164.8805,164.8805,164.8805,164.8805,0.0,0,164.8805,0.0,1.7796850411356786,1.6256572320681357,2.1433728155920733,1.8835048241519132,1.5948576155704757,0.0,-18.420680743952367
2025-07-11 04:05:00+00:00,164.75,164.7525,164.75,164.7525,0.0,0,164.75166666666667,0.0,1.6521851785766728,1.503349121578026,1.9866757328036613,1.7300367288551115,1.4475000803350326,0.0,-18.420680743952367
2025-07-11 04:06:00+00:00,164.941,164.941,164.941,164.941,0.009102,1,164.941,1.501292982,1.9448600197183339,1.7945579155610005,2.272381705253707,2.0152981413932594,1.7385974307784977,1.501292982,-4.699260010728655
2025-07-11 04:07:00+00:00,164.9,164.9,164.9,164.9,0.0,0,164.9,0.0,1.7776431712126737,1.6259052844741007,2.1111294258880946,1.8508489390852958,1.5666357327813785,0.0,-18.420680743952367
2025-07-11 04:08:00+00:00,164.8,164.9,164.8,164.9,0.53086929,3,164.86666666666667,87.52265027800001,1.6970842096142746,1.6467857808404744,2.0279837233424587,1.8696206899421384,1.5541749104670544,87.52265027800001,-0.6332394273971605
2025-07-11 04:09:00+00:00,164.8,164.8,164.8,164.8,0.53086929,1,164.8,87.48725899200001,1.7719479844471095,1.547671708110471,2.099294170114632,1.7701335388402981,1.5135763021051503,87.48725899200001,-0.6332394273971605
2025-07-11 04:10:00+00:00,164.57,164.57,164.57,164.57,0.0,0,164.57,0.0,1.5518114386912885,1.393883553258462,1.879560882395083,1.6137768437071145,1.3378209482323768,0.0,-18.420680743952367
2025-07-11 04:12:00+00:00,164.445,164.445,164.445,164.445,0.0,0,164.445,0.0,1.6017632613151704,1.4527190148219518,1.9225221651317383,1.66763206995725,1.3963232086234711,0.0,-18.420680743952367
2025-07-11 04:13:00+00:00,164.6,164.6,164.6,164.6,0.53086929,1,164.6,87.381085134,1.8740257111465155,1.7276439008392401,2.192578284184549,1.9411674854104888,1.6709734919427035,87.381085134,-0.6332394273971605
2025-07-11 04:14:00+00:00,164.648,164.648,164.648,164.648,0.067745,1,164.648,11.154078759999999,1.829829028411325,1.680773669309474,2.1550436021451276,1.899481883461732,1.6219706393214324,11.154078759999999,-2.692004475071384
2025-07-11 04:16:00+00:00,164.56,164.56,164.56,164.56,0.104626,2,164.56,17.21725456,1.7028028689564678,1.5534165489394525,2.0295105990986144,1.773262741553424,1.494002562222363,17.21725456,-2.2573630966946006
2025-07-11 04:17:00+00:00,164.7,164.7,164.7,164.7,0.05,1,164.7,8.235,1.9044402441352872,1.7567950240031962,2.2281674987592623,1.9744154736444273,1.697973832704605,8.235,-2.9957320735540107
2025-07-11 04:18:00+00:00,164.69,164.7,164.69,164.7,0.018236,2,164.69666666666666,3.003408413333333,1.7984953864630029,1.6584874399142677,2.12714582774845,1.8798860052652344,1.5949592721880776,3.003408413333333,-4.0043570682652225
2025-07-11 04:19:00+00:00,164.494,164.5635,164.494,164.5635,0.0,0,164.54033333333334,0.0,1.60036922176468,1.5129115298647662,1.9280680666045953,1.7338099023459392,1.432199593837396,0.0,-18.420680743952367
2025-07-11 04:20:00+00:00,164.4615,164.4615,164.4615,164.4615,0.0,0,164.4615,0.0,1.7112114806396335,1.511527554613167,2.0325521469482624,1.7289852504425767,1.4705215840134258,0.0,-18.420680743952367
2025-07-11 04:21:00+00:00,164.3625,164.3625,164.3625,164.3625,0.0,0,164.3625,0.0,1.6541973729073902,1.501219256021102,1.975801852086562,1.7169555578086033,1.444859388125792,0.0,-18.420680743952367
2025-07-11 04:23:00+00:00,164.35,164.35,164.35,164.35,0.181521059,1,164.35,29.83298604665,1.7257978359435526,1.5778232556912428,2.0452706168885015,1.7921655930148006,1.5205424298594323,29.83298604665,-1.7063835493696722
2025-07-11 04:24:00+00:00,164.553,164.7,164.553,164.7,0.0,0,164.65099999999998,0.0,1.953185801165489,1.952994639198863,2.2735902061900504,2.168165530303014,1.8459459761099595,0.0,-18.420680743952367
2025-07-11 04:26:00+00:00,164.86,164.86,164.86,164.86,0.050991,1,164.86,8.406376260000002,2.1183506106056598,1.856701378809646,2.4460022411714135,2.0808400710297406,1.8329437742660843,8.406376260000002,-2.9761059363057925
2025-07-11 04:27:00+00:00,164.702,164.702,164.702,164.702,0.0,0,164.702,0.0,1.718460218089092,1.5507049816542349,2.0548838291251172,1.7770764399043912,1.4929992181920966,0.0,-18.420680743952367
2025-07-11 04:28:00+00:00,164.584,164.584,164.584,164.584,0.050863522,1,164.584,8.371321904848001,1.683978528768506,1.5281711385476342,2.0129381784716145,1.749195772517254,1.4696117549245287,8.371321904848001,-2.9786090758626256
2025-07-11 04:29:00+00:00,164.6135,164.6135,164.6135,164.6135,0.0,0,164.6135,0.0,1.8021067515580853,1.6508409174298322,2.1270945478447345,1.86910080114896,1.5923172324744428,0.0,-18.420680743952367
2025-07-11 04:30:00+00:00,164.48,164.48,164.4445,164.4445,0.0,0,164.45633333333333,0.0,1.6566376480385259,1.5057677431021546,1.94763567861429,1.6898268801944596,1.422732577670132,0.0,-18.420680743952367
2025-07-11 04:32:00+00:00,164.316,164.375,164.316,164.375,0.0,0,164.35533333333333,0.0,1.592379534543653,1.5032286749743093,1.9400328233610935,1.7458548471412882,1.4430697468404787,0.0,-18.420680743952367
2025-07-11 04:33:00+00:00,164.46,164.46,164.46,164.46,0.034647,1,164.46,5.69804562,1.8713981046229264,1.6809727602556848,2.193325499410747,1.8993980219835578,1.6399166153255749,5.69804562,-3.3625438485558408
2025-07-11 04:34:00+00:00,164.315,164.315,164.295,164.315,0.0,0,164.30833333333334,0.0,1.6409187943729648,1.4869247550915077,1.9470128685513828,1.7064018490560215,1.4234829180896327,0.0,-18.420680743952367
2025-07-11 04:36:00+00:00,164.37,164.37,164.37,164.37,0.0,0,164.37,0.0,1.7996371350207028,1.65132166678967,2.1347624335523108,1.8668978219048427,1.5992019879416262,0.0,-18.420680743952367
2025-07-11 04:37:00+00:00,164.3535,164.3535,164.3535,164.3535,0.0,0,164.3535,0.0,1.7563254035904379,1.607662989768471,2.0818234647632607,1.825232890765676,1.5496862448666775,0.0,-18.420680743952367
2025-07-11 04:38:00+00:00,164.562,164.562,164.562,164.562,0.018337,1,164.562,3.0175733940000002,1.9783778172169093,1.8303718658542891,2.3023475591963916,2.047675061391999,1.7717667686287086,3.0175733940000002,-3.9988338570697817
2025-07-11 04:39:00+00:00,164.35,164.35,164.35,164.35,0.0,0,164.35,0.0,1.6151013969379449,1.463954607797092,1.9455195913313332,1.6863897711536993,1.4033122972215892,0.0,-18.420680743952367
2025-07-11 04:40:00+00:00,164.41,164.41,164.41,164.41,0.0,0,164.41,0.0,1.8148379793627782,1.6678496799205789,2.137218314950445,1.8843268912963538,1.6090388475253974,0.0,-18.420680743952367
2025-07-11 04:42:00+00:00,164.59,164.59,164.59,164.59,0.12,1,164.59,19.750799999999998,1.9640171084641054,1.8156884785193483,2.289032376098106,2.0343294116295283,1.7560257088535138,19.750799999999998,-2.1202634528667614
2025-07-11 04:43:00+00:00,164.4445,164.5015,164.4445,164.5015,0.0,0,164.4825,0.0,1.6843947813534896,1.5903066411825364,2.01505078310538,1.8132219496579012,1.510146714416777,0.0,-18.420680743952367
2025-07-11 04:44:00+00:00,164.6005,164.6005,164.6005,164.6005,0.0,0,164.6005,0.0,1.9316654285991604,1.740386069686565,2.256541237066301,1.9602885912200918,1.6947356519368668,0.0,-18.420680743952367
2025-07-11 04:45:00+00:00,164.5685,164.573,164.5685,164.573,0.0,0,164.57150000000001,0.0,1.7911692048711245,1.6397400465161525,2.1212895071704168,1.861979251396349,1.5789169521817428,0.0,-18.420680743952367
2025-07-11 04:46:00+00:00,164.75,164.75,164.75,164.75,0.010153,1,164.75,1.6727067500000001,1.9838030835992981,1.82859266549346,2.311997658309167,2.0496080254775677,1.7697843721931292,1.6727067500000001,-4.589985065732974
2025-07-11 04:47:00+00:00,164.736,164.736,164.736,164.736,0.0,0,164.736,0.0,1.8330363049053062,1.6791297916350914,2.1666133490882373,1.9041401486067002,1.6176048464030828,0.0,-18.420680743952367
2025-07-11 04:48:00+00:00,164.6,164.6,164.6,164.6,0.182679156,1,164.6,30.0689890776,1.6885321363372725,1.5363601765226917,2.020195306636168,1.7598983064013964,1.4750826513065078,30.0689890776,-1.7000238560359529
2025-07-11 04:49:00+00:00,164.598,164.598,164.598,164.598,0.067745,1,164.598,11.150691510000001,1.7804851379313504,1.6311632176426087,2.1071344170180737,1.8509562846879248,1.5710135514686954,11.150691510000001,-2.692004475071384
2025-07-11 04:51:00+00:00,165.0,165.0,165.0,165.0,0.058979,1,165.0,9.731535,2.1926887548040384,2.04330285167174,2.51973233164,2.2634773086256814,1.9829550072529685,9.731535,-2.830573661086849
2025-07-11 04:52:00+00:00,165.1,165.1,165.1,165.1,0.058831552,1,165.1,9.7130892352,1.997084350259513,1.8414220840398912,2.336877374477524,2.0711981191142854,1.7778219127272337,9.7130892352,-2.8330767993788646
2025-07-11 04:53:00+00:00,165.035,165.035,165.035,165.035,0.0,0,165.035,0.0,1.8204702832908595,1.6648636290543664,2.1606532522756368,1.894749142631042,1.601237760277428,0.0,-18.420680743952367
2025-07-11 04:54:00+00:00,164.9465,164.975,164.87,164.975,0.0,0,164.94000000000003,0.0,1.7549901633275908,1.6301784920963485,2.014345428434268,1.856741174961428,1.5326738934002435,0.0,-18.420680743952367
2025-07-11 04:55:00+00:00,164.9,164.9,164.9,164.9,0.53086929,1,164.9,87.54034592100001,1.7674917399810681,1.5945042120055462,2.154003406148746,1.8189461098180288,1.5595082341204431,87.54034592100001,-0.6332394273971605
2025-07-11 04:56:00+00:00,165.231,165.231,165.181,165.181,0.063414,2,165.1976666666667,10.475844834000002,2.1359486192442887,1.9827704767472767,2.424408050946539,2.1552466133097994,1.8914262489062708,10.475844834000002,-2.7580704640329996
2025-07-11 04:57:00+00:00,164.8,164.8,164.8,164.8,0.180771489,1,164.8,29.791141387200003,1.4630948327485385,1.3062574319696694,1.8430800478508047,1.5733934257430917,1.269247881169207,29.791141387200003,-1.710521481724616
2025-07-11 05:00:00+00:00,165.05,165.05,165.05,165.05,0.0,0,165.05,0.0,2.0019348625579028,1.8536720126365367,2.3342051750065025,2.076941565146427,1.7975713167955405,0.0,-18.420680743952367
2025-07-11 05:01:00+00:00,165.112,165.112,165.112,165.112,0.049875,1,165.112,8.234961,1.9061075024781928,1.7532675543153857,2.244215930323861,1.980924614472002,1.6926746462782205,8.234961,-2.9982352032708763
2025-07-11 05:02:00+00:00,165.132,165.132,165.132,165.132,0.0,0,165.132,0.0,1.8654573654776527,1.7123778646687242,2.2031941194615854,1.93974792780935,1.65089454648691,0.0,-18.420680743952367
2025-07-11 05:03:00+00:00,164.877,164.877,164.877,164.877,0.049750312,1,164.877,8.202682191624,1.5839521514017747,1.4312212696074198,1.9206189242947005,1.657819844577034,1.3695334968591624,8.202682191624,-3.000738343036672
2025-07-11 05:04:00+00:00,165.13,165.13,165.13,165.13,0.0,0,165.13,0.0,2.018472052065647,1.8702212294878393,2.345956291074856,2.089964868793885,1.8105372078850621,0.0,-18.420680743952367
2025-07-11 05:05:00+00:00,165.183,165.2955,165.183,165.258,0.0,0,165.2455,0.0,1.903572837387543,1.8632073705193761,2.2399413317041876,2.0522672324783002,1.7510242830130096,0.0,-18.420680743952367
2025-07-11 05:06:00+00:00,165.222,165.2655,165.222,165.2655,0.0,0,165.251,0.0,1.8861297982874987,1.6913841727298973,2.2227694049658453,1.9482772874531236,1.6519258509878512,0.0,-18.420680743952367
2025-07-11 05:07:00+00:00,165.316,165.316,165.316,165.316,0.009676186,1,165.316,1.599628364776,1.9393783523237573,1.7430838866457918,2.276020470922532,1.973831853078849,1.6961059356355577,1.599628364776,-4.638086430135255
2025-07-11 05:08:00+00:00,165.34,165.4971,165.34,165.4971,0.267941205,3,165.44473333333332,44.329461210237,1.883909388885911,1.878783538728527,2.2224130474810693,2.1078727019805115,1.7667674443670194,44.329461210237,-1.3169876695462805
2025-07-11 05:09:00+00:00,165.44945,165.44945,165.44945,165.44945,0.0,0,165.44945,0.0,1.9611852532566445,1.6844464865071416,2.2989966194684257,1.916301259122008,1.662094977300569,0.0,-18.420680743952367
2025-07-11 05:10:00+00:00,165.41595,165.41595,165.345,165.345,0.0,0,165.36865,0.0,1.8367739604056794,1.6650641510986475,2.105932750012954,1.8229587614084437,1.560283966044807,0.0,-18.420680743952367
2025-07-11 05:11:00+00:00,165.5,165.5,165.5,165.5,0.099054,2,165.5,16.393437000000002,1.9294592410215614,1.7682789622122925,2.317388331876373,2.047579279225033,1.7443633051874485,16.393437000000002,-2.312090022053321
2025-07-11 05:12:00+00:00,165.11,165.11,165.11,165.11,0.067745,1,165.11,11.18537695,1.471869985638591,1.3127924192166063,1.8184474594522158,1.5484714555146581,1.2553484305164773,11.18537695,-2.692004475071384
2025-07-11 05:13:00+00:00,165.515,165.515,165.515,165.515,0.067457,1,165.515,11.165145355,2.1540910621706075,2.003176193097204,2.4830865615522555,2.2248744816606063,1.9461032584962368,11.165145355,-2.6962647728924245
2025-07-11 05:14:00+00:00,165.24,165.24,165.24,165.24,0.067457,1,165.24,11.146594680000002,1.609155379927472,1.45161174276069,1.95137727152499,1.6832384437154246,1.3897571304434564,11.146594680000002,-2.6962647728924245
2025-07-11 05:15:00+00:00,165.5289,165.5289,165.5289,165.5289,0.056494447,1,165.5289,9.351463668018301,2.0744940525323443,1.92285785632248,2.4055791234117976,2.145908643067486,1.8631797737771478,9.351463668018301,-2.8736127518371593
2025-07-11 05:16:00+00:00,165.5289,165.5289,165.5289,165.5289,0.151099853,1,165.5289,25.0113924572517,1.8755216032327269,1.7192805654572112,2.216136872758284,1.9494874638079125,1.6567603818130294,25.0113924572517,-1.8898143163881693
2025-07-11 05:17:00+00:00,165.78,165.78,165.78,165.78,0.056460369,1,165.78,9.35999997282,2.103821340097795,1.9488315258053603,2.4425737548660322,2.177448127589713,1.8865979565071882,9.35999997282,-2.8742161434623563
2025-07-11 05:18:00+00:00,165.8894,165.8894,165.8894,165.8894,0.018114,2,165.8894,3.0049205916000004,2.017310863075352,1.859172267012724,2.3627976305197933,2.0927380274206655,1.7950947584047299,3.0049205916000004,-4.011069606970352
2025-07-11 05:19:00+00:00,165.645,165.645,165.645,165.645,0.0,0,165.645,0.0,1.6620797765913835,1.503792841335752,2.008456621329003,1.7377910956855374,1.4394495562429768,0.0,-18.420680743952367
2025-07-11 05:20:00+00:00,165.5945,165.5945,165.5,165.5,0.0,0,165.53150000000002,0.0,1.7686131947309889,1.6155284044179155,2.0104727094249597,1.747336644517361,1.4906396765991587,0.0,-18.420680743952367
2025-07-11 05:21:00+00:00,165.36,165.45,165.36,165.45,0.0,0,165.42,0.0,1.5820624091232958,1.51969594901027,1.9841614069877949,1.8143512993383695,1.476275136914012,0.0,-18.420680743952367
2025-07-11 05:22:00+00:00,165.355,165.5035,165.355,165.5035,0.0,0,165.45399999999998,0.0,1.7573111572001778,1.6888549755600764,2.0947905861345646,1.9200026975896947,1.6073084148302428,0.0,-18.420680743952367
2025-07-11 05:23:00+00:00,165.53,165.53,165.53,165.53,0.116875078,1,165.53,19.34633166134,1.9599208827840187,1.6896270099352648,2.293305539785109,1.9174618979238858,1.671116158687738,19.34633166134,-2.146649538432393
2025-07-11 05:24:00+00:00,165.8,165.8,165.8,165.8,0.067244,1,165.8,11.149055200000001,2.1099998867495344,1.940322215652003,2.4478754730305354,2.167117346706789,1.885466372937799,11.149055200000001,-2.699427335099183
2025-07-11 05:25:00+00:00,165.6705,165.729,165.67,165.67,0.0,0,165.68966666666665,0.0,1.7684431244189796,1.6630268214985335,2.1126224516911236,1.8361998182204786,1.5631474829707486,0.0,-18.420680743952367
2025-07-11 05:26:00+00:00,165.548,165.548,165.548,165.548,0.0,0,165.548,0.0,1.712143634211401,1.5104074840000976,2.0502955694911122,1.7821205196465257,1.4797763139393396,0.0,-18.420680743952367
2025-07-11 05:28:00+00:00,165.7,165.7,165.7,165.7,0.013934,1,165.7,2.3088637999999997,1.9544931255637437,1.7953510727649586,2.287692550450714,2.024444023894432,1.7390346644156693,2.3088637999999997,-4.273422664705456
2025-07-11 05:30:00+00:00,165.516,165.7722,165.516,165.7722,0.0,0,165.68679999999998,0.0,1.6670999873533106,1.7654688392152593,2.00520080923917,1.9952795725824615,1.6198530029002143,0.0,-18.420680743952367
2025-07-11 05:31:00+00:00,165.64,165.64,165.64,165.64,0.059846,1,165.64,9.91289144,1.9159512175971258,1.5688311212730355,2.247143528254952,1.7985285057785916,1.5727385264536338,9.91289144,-2.8159805158671425
2025-07-11 05:32:00+00:00,165.14,165.14,165.14,165.14,0.067244,1,165.14,11.104674159999998,1.336456687461407,1.1583747470022558,1.671993137000669,1.3836486652049018,1.105413704344869,11.104674159999998,-2.699427335099183
2025-07-11 05:33:00+00:00,165.706,165.8894,165.706,165.8894,0.094695,2,165.82826666666665,15.703107711999998,2.2659650270475993,2.2936272808642855,2.585171300583312,2.5071524310481266,2.178546534272215,15.703107711999998,-2.3570939728922475
2025-07-11 05:34:00+00:00,165.7,165.8894,165.7,165.8894,0.078450673,2,165.82626666666667,13.009182221077467,1.8846839714360613,1.7733167599001263,2.224672545987744,2.0071808400419116,1.694569531527776,13.009182221077467,-2.5452850936587126
2025-07-11 05:35:00+00:00,165.99,166.047,165.99,166.047,0.059851349,2,166.02800000000002,9.936999771772001,2.143196189039287,1.881582102185945,2.4806874646828305,2.1125672638206936,1.8542060874115123,9.936999771772001,-2.8158911404690325
2025-07-11 05:36:00+00:00,165.835,166.06205,165.835,166.06205,0.0,0,165.98636666666667,0.0,1.76080666625694,1.7593467382089898,2.1061672302477064,1.9925573454270307,1.6427154176346903,0.0,-18.420680743952367
2025-07-11 05:37:00+00:00,166.02355,166.02355,165.9005,165.9005,0.0,0,165.94151666666664,0.0,2.0303701655037685,1.685701217674648,2.245053829624709,1.7943953032641389,1.6036593362856024,0.0,-18.420680743952367
2025-07-11 05:38:00+00:00,165.9,165.9,165.9,165.9,0.009048,1,165.9,1.5010632000000002,1.766186432546391,1.5781717170054037,2.196711506609404,1.8981592914318242,1.5878220692747789,1.5010632000000002,-4.705210434952306
2025-07-11 05:39:00+00:00,165.9085,166.17055,165.9085,166.17055,0.0,0,166.0832,0.0,1.8452842580140327,1.937914233890524,2.1952601484494494,2.1760469401635305,1.8007831871044573,0.0,-18.420680743952367
2025-07-11 05:40:00+00:00,166.17,166.17,166.17,166.17,0.056327857,1,166.17,9.35999999769,2.1019516481058247,1.7396111637667389,2.4446585678959423,1.977372592078666,1.7483050969183012,9.35999999769,-2.876565892938381
2025-07-11 05:41:00+00:00,166.016,166.016,165.9,165.9,0.0,0,165.93866666666668,0.0,1.7514039626153988,1.562600414663052,1.9835471498931554,1.6805762536739053,1.433192057891631,0.0,-18.420680743952367
2025-07-11 05:42:00+00:00,165.855,165.855,165.76,165.76,0.0,0,165.79166666666666,0.0,1.6773867383213314,1.508012743764965,2.0049163055129497,1.7266154906891131,1.4475523287030114,0.0,-18.420680743952367
2025-07-11 05:43:00+00:00,165.653,166.0,165.653,166.0,0.119042315,2,165.88433333333333,19.747255062231666,1.5971054558934838,1.7828628974548621,2.0107413826316645,2.088288088177819,1.6653205860796163,19.747255062231666,-2.128276176838088
2025-07-11 05:44:00+00:00,165.847,166.00755,165.843,165.9435,0.0,0,165.93134999999998,0.0,1.9549070227268146,1.6967346655490303,2.294139227727868,1.8750473505696448,1.6577373929440284,0.0,-18.420680743952367
2025-07-11 05:45:00+00:00,165.8665,165.8665,165.6355,165.7995,0.0,0,165.76716666666667,0.0,1.8542631612365028,1.5426811219070373,1.96920067088746,1.757188831840864,1.455494850351812,0.0,-18.420680743952367
2025-07-11 05:46:00+00:00,165.915,166.11055,165.8315,166.08555,0.0,0,166.0092,0.0,1.8796367404639511,1.8902548947125979,2.3010890336383625,2.148792908961582,1.8186298151312883,0.0,-18.420680743952367
2025-07-11 05:47:00+00:00,166.12705,166.14155,166.08555,166.14155,0.0,0,166.12288333333333,0.0,2.0513264190241216,1.747337725717614,2.433077063901351,2.007879013615991,1.7597536377054155,0.0,-18.420680743952367
2025-07-11 05:48:00+00:00,166.1711,166.6741,166.1711,166.6741,0.194700134,4,166.50643333333332,32.418824881862065,1.9313425558706854,2.2379517006428387,2.3248764618425355,2.4764198637232084,2.0393666776485873,32.418824881862065,-1.6362946270048728
2025-07-11 05:49:00+00:00,166.58,166.58,166.58,166.58,0.056189218,1,166.58,9.359999934440001,2.2840554890576925,1.730012345423006,2.6419901927071976,1.9765093553307622,1.8025660580118767,9.359999934440001,-2.8790302130518963
2025-07-11 05:50:00+00:00,166.58205,166.66655,166.545,166.545,0.0,0,166.58551666666665,0.0,1.9678581438052163,1.8336122555810732,2.293645318057685,1.951108329630216,1.7095306570211335,0.0,-18.420680743952367
2025-07-11 05:51:00+00:00,166.58,166.59705,166.565,166.59705,0.0,0,166.58636666666666,0.0,1.917077831205205,1.6834314184112316,2.284596820753592,2.0112812051789604,1.680654900595215,0.0,-18.420680743952367
2025-07-11 05:52:00+00:00,166.6741,166.6741,166.6741,166.6741,0.011844447,1,166.6741,1.9741625437227,1.990759501731958,1.7948872827543596,2.357357737489224,2.0415195703539553,1.7533181083002205,1.9741625437227,-4.435895284549651
2025-07-11 05:53:00+00:00,166.6,166.7747,166.6,166.7747,0.077169765,3,166.71646666666666,12.865470554297,1.8337747201441061,1.8328349449050734,2.189378124890027,2.0733244885342117,1.7191120336198935,12.865470554297,-2.561747414157669
2025-07-11 05:54:00+00:00,166.63235,166.63235,166.595,166.61,0.0,0,166.61245,0.0,1.9030955797838374,1.6024427425130057,2.2148827655913976,1.8194143539702168,1.5680856023143122,0.0,-18.420680743952367
2025-07-11 05:55:00+00:00,166.49,166.49,166.49,166.49,0.056219592,1,166.49,9.35999987208,1.733357097001715,1.5517266529112135,2.108106315838711,1.801571714843675,1.5131175571536062,9.35999987208,-2.878489792860009
2025-07-11 05:56:00+00:00,165.82,165.82,165.82,165.82,0.038944,1,165.82,6.45769408,1.161553149678582,0.9937508885004718,1.5074240129946475,1.2252169425818806,0.9387645792505737,6.45769408,-3.245630305398089
2025-07-11 05:57:00+00:00,165.8,165.8,165.8,165.8,0.069062,1,165.8,11.450479600000001,1.647205720318368,1.4938254587081587,1.9696808009570645,1.708421576329556,1.4411793982770575,11.450479600000001,-2.6727504823178596
2025-07-11 05:58:00+00:00,165.3,165.3,165.3,165.3,0.53086929,1,165.3,87.75269363700001,1.2277107027267107,1.0742315515307155,1.553166439156314,1.291703000076609,1.0190953123128281,87.75269363700001,-0.6332394273971605
2025-07-11 05:59:00+00:00,165.3,165.3,165.3,165.3,0.069062,1,165.3,11.4159486,1.627382167997041,1.4816785621489998,1.939265555972895,1.6892927867621381,1.4289278330566617,11.4159486,-2.6727504823178596
2025-07-11 06:00:00+00:00,165.6,165.6,165.6,165.6,0.069145,1,165.6,11.450412,1.9903564422500892,1.8428256538639687,2.3070161153291906,2.054421574546467,1.788089676486976,11.450412,-2.671549385441909
2025-07-11 06:01:00+00:00,165.0,165.0,165.0,165.0,0.069145,1,165.0,11.408925,1.1970235196968702,1.0439479180085982,1.525893372549774,1.2648377501930668,0.9856554502098334,11.408925,-2.671549385441909
