timestamp,open,high,low,close,volume,trade_count,open_fd,high_fd,low_fd,close_fd,volume_lr
2025-04-07 08:45:00+00:00,105.44531,105.99818,104.61127,105.41447,0.51139895,3,3.4410711196678605,4.241081857823795,3.525743136580596,3.5936146530715125,-0.6706052497602824
2025-04-07 09:00:00+00:00,105.44531,105.99818,104.61127,105.41447,0.048534265,1,3.4356235942951265,4.237507870695822,3.5226138870448276,3.588122474944636,-3.025485029603359
2025-04-07 09:15:00+00:00,105.44531,105.99818,104.61127,105.41447,30.562559399999998,51,3.4322003344243917,4.235741572102589,3.521146807448194,3.5846272639978314,3.419775711118682
2025-04-07 09:30:00+00:00,105.44531,105.99818,104.61127,105.41447,0.960423155,1,3.430234005908375,4.2353411535297205,3.5209332633153254,3.582638127352265,-0.040381294767657824
2025-04-07 09:45:00+00:00,105.44531,105.99818,104.61127,105.41447,11.715140265,3,3.42947074560451,4.235938723811005,3.521650457286716,3.5817954984232423,2.460882045853074
2025-04-07 10:00:00+00:00,105.44531,105.99818,104.61127,105.41447,0.548800007,2,3.429611821597437,4.237350079859629,3.5230817135288284,3.5818312373417553,-0.6000211715937857
2025-04-07 10:15:00+00:00,102.59,102.59,101.479,101.77,0.130543809,2,0.5751712432948093,0.831268205974661,0.39283175118874647,-0.06187004874464197,-2.036046330802353
2025-04-07 10:30:00+00:00,104.61127,105.99818,104.61127,105.41447,0.448916,2,4.092450535463305,5.892901045831058,5.142590626497821,5.463056062444965,-0.800919468871442
2025-04-07 10:45:00+00:00,105.44531,105.99818,104.61127,105.41447,0.228291,1,4.226481550613061,4.6706911758192655,3.921453637045329,4.04076505791852,-1.47713410423311
2025-04-07 11:00:00+00:00,105.44531,105.99818,104.61127,105.41447,0.299311272,4,3.7152527986244763,4.463450837327006,3.7269308666961685,3.812983687044102,-1.2062711702131264
2025-04-07 11:15:00+00:00,105.44531,105.99818,104.61127,105.41447,3.421109221,1,3.5981320837197797,4.387278433413048,3.656925118088008,3.7301218516749195,1.2299648350384926
2025-04-07 11:30:00+00:00,105.44531,105.99818,104.61127,105.41447,0.04985,1,3.548189415580774,4.3509577384668745,3.6240018837378507,3.690425426586394,-2.9987365819725045
2025-04-07 11:45:00+00:00,105.44531,105.99818,104.61127,105.41447,2.0,2,3.5221891410655948,4.331381375175619,3.606466598825392,3.6686725427642424,0.6931471855599453
2025-04-07 12:00:00+00:00,105.44531,105.99818,104.61127,105.41447,0.0,0,3.507248306994004,4.320288866573941,3.596591923790313,3.6558685878452906,-18.420680743952367
2025-04-07 12:15:00+00:00,104.61127,104.61127,102.3,102.3,0.0,0,2.6642675402471436,2.927102465239591,1.279774750992972,0.5336786077187554,-18.420680743952367
2025-04-07 12:30:00+00:00,102.578,104.61127,102.578,104.61127,3.131652317,5,1.0622097782757014,3.595592395822057,2.746600504911139,4.446194931070275,1.1415607652618756
2025-04-07 12:45:00+00:00,104.61127,104.61127,103.1115,103.1115,0.160330578,2,4.260728241641983,3.7674566304985837,3.4241702425875573,2.1409972677016276,-1.8305174203522028
2025-04-07 13:00:00+00:00,102.885,103.405,102.2,102.506,1.269717667,3,1.773460201637406,2.6487055099936554,2.3455914892027803,2.211354222055098,0.2387945741830392
2025-04-07 13:15:00+00:00,102.47,102.694,101.945,102.295,0.047894096,1,2.16454924373817,2.5779450460570006,2.5662115690841825,2.4762787263790127,-3.038762830152997
2025-04-07 13:30:00+00:00,103.5455,104.61127,103.5455,104.61127,0.0,0,3.647390946534472,5.030550939757868,4.431554617853182,5.064670893163644,-18.420680743952367
2025-04-07 13:45:00+00:00,105.44531,107.096,104.61127,106.555,30.562559399999998,14,5.135726673659823,6.782748309485722,4.780263887847859,5.936823974395791,3.419775711118682
2025-04-07 14:00:00+00:00,106.479,108.98,103.8275,108.1645,11.420573328,6,5.132417061339073,7.341981780418054,3.316305255450801,6.335208421154254,2.4354164076961955
2025-04-07 14:15:00+00:00,108.0985,112.41375,104.85375,105.025,30.562559399999998,21,5.972582372501282,9.515318116584004,4.56559149687409,2.0393027555269017,3.419775711118682
2025-04-07 14:30:00+00:00,105.112,108.6175,104.52,106.805,10.559998463,13,1.9015613573817522,3.651564393923464,3.7133839947306297,5.074831936336674,2.3570731336758324
2025-04-07 14:45:00+00:00,106.771,108.16,106.0,107.43,2.62086423,7,4.7976891268162,4.38456037584528,5.235095472360469,4.976432471091889,0.9635041259757204
2025-04-07 15:00:00+00:00,107.42,107.978,105.805,106.67875,10.3323236,7,4.77402733944699,4.540169878143701,4.252898237524587,3.746979399586463,2.335277195881309
2025-04-07 15:15:00+00:00,105.7695,106.67875,103.8275,104.9575,30.562559399999998,13,2.6458243275543496,3.389715932555199,2.171363517379358,2.255431337105664,3.419775711118682
2025-04-07 15:30:00+00:00,104.885,107.5945,104.885,107.3,0.11207262,4,2.474955784337283,4.96670909242318,4.167050495160597,5.489019431363687,-2.1886081357178724
2025-04-07 15:45:00+00:00,107.2635,107.426,106.213,106.6665,3.317707627,4,5.437657823242248,4.52243732463614,5.141626766019577,3.8479190588445253,1.1992740736605292
2025-04-07 16:00:00+00:00,106.6,106.7555,105.302,105.7165,5.235348365,6,3.6839228474482724,3.8977492941429097,3.4964656373141305,3.0223209940356304,1.6554333893862654
2025-04-07 16:15:00+00:00,105.789,105.9985,104.6,105.815,0.0,0,2.9989370137791003,3.4736605445991655,3.0791793017807194,3.596503874113922,-18.420680743952367
2025-04-07 16:30:00+00:00,105.79,106.3315,104.51,104.81,4.943609404,3,3.406393054243162,4.259970570192015,3.3720982432778577,2.6419988725028762,1.5980957150119117
2025-04-07 16:45:00+00:00,104.756,104.756,103.5205,103.8,30.562559399999998,6,2.4537561241875316,2.6607787795178064,2.5149428602815798,2.181899722166353,3.419775711118682
2025-04-07 17:00:00+00:00,103.8425,105.7095,103.8425,105.509,1.279368036,3,2.1156464839965974,4.40992807186835,3.396272784247276,4.555450369224239,0.24636624195210824
2025-04-07 17:15:00+00:00,105.5005,106.6245,105.295,106.505,9.996414448,3,4.3992460797181465,5.08678436252526,4.833054605347097,4.870075916238433,2.302226474498119
2025-04-07 17:30:00+00:00,106.4,107.615,106.1885,107.45,4.629135072,3,4.61983350174327,5.635400494735077,5.015607593830488,5.197135843777356,1.5323700433040652
2025-04-07 17:45:00+00:00,107.51,107.99,105.885,107.505,0.084234025,5,5.1555192162741506,5.435313615832606,4.100167507324835,4.606482841795478,-2.4741562232551773
2025-04-07 18:00:00+00:00,107.61,107.68,106.7675,106.85,0.04556149,1,4.528432663682313,4.781899655455927,4.9610941874001435,3.7297598365490314,-3.088692217327918
2025-04-07 18:15:00+00:00,106.79,107.549,106.2,106.2,2.545691168,3,3.4485312747760606,4.673152864563022,3.884050169169475,3.30811847180519,0.9344021958417756
2025-04-07 18:30:00+00:00,106.246,107.515,105.992,107.0495,30.562559399999998,3,3.2129374924672054,4.668484350702013,3.819370508528754,4.506035294184437,3.419775711118682
2025-04-07 18:45:00+00:00,107.0075,107.0075,105.865,105.97,3.813529053,2,4.287005119301071,4.165377906987651,3.787623548551525,3.0624965880207293,1.3385550236761106
2025-04-07 19:00:00+00:00,105.893,106.7665,105.2795,105.634,5.368630546,1,2.840762081098669,4.160869875541601,3.2734706829633744,3.207030360530169,1.6805728584936248
2025-04-07 19:15:00+00:00,105.7135,106.335,105.35,105.68,0.0,0,3.1764213995478494,3.8998486890290542,3.656200390741901,3.523756948367949,-18.420680743952367
2025-04-07 19:30:00+00:00,105.645,106.925,105.645,106.065,4.52948534,1,3.307362499711136,4.752572037929687,3.9882243273350992,3.969853620290087,1.5106083237693972
2025-04-07 19:45:00+00:00,105.9715,106.615,105.6055,105.6495,1.647055152,9,3.738997677063269,4.238957532697335,3.821395463325437,3.395133292677778,0.49898894304508823
2025-04-07 20:00:00+00:00,105.7,106.595,105.7,106.2385,0.0,0,3.342912430508859,4.340471494632448,3.914077660417544,4.176056139646931,-18.420680743952367
2025-04-07 20:15:00+00:00,106.311,106.939,106.311,106.9055,0.0,0,4.083765371856263,4.7251925608764225,4.472530100105656,4.585769015229526,-18.420680743952367
2025-04-07 20:30:00+00:00,106.999,107.915,106.92,107.889,0.0,0,4.485535924791699,5.554560806758454,4.75237851024238,5.176518972485285,-18.420680743952367
2025-04-07 20:45:00+00:00,107.87,107.905,107.144,107.353,0.0,0,4.939177577465106,5.042364218577171,4.578677340892808,4.030296226061686,-18.420680743952367
2025-04-07 21:00:00+00:00,107.3,107.5915,106.6095,107.485,0.0,0,3.803177397719162,4.600419102712948,3.8101578081323018,4.264388388376248,-18.420680743952367
2025-04-07 21:15:00+00:00,107.541,107.6435,106.631,107.09,0.0,0,4.17857623010039,4.73863113468224,4.0148806086115165,3.7759492475166097,-18.420680743952367
2025-04-07 21:30:00+00:00,107.0575,107.1755,106.7,107.1755,0.0,0,3.5524913065309107,4.243914549846798,4.083556503156883,4.022562479065852,-18.420680743952367
2025-04-07 21:45:00+00:00,107.2245,108.53,107.2245,107.895,0.507209594,2,3.9210960400719364,5.810400612625975,4.563905338658142,4.717822948167932,-0.6788309407071617
2025-04-07 22:00:00+00:00,107.945,108.385,107.6115,108.12,0.061461769,1,4.581357866502577,5.056383372851986,4.661947265526173,4.563355905115289,-2.7893397770430046
2025-04-07 22:15:00+00:00,108.099,109.07075,108.099,109.00875,0.061399344,1,4.342945171461038,5.66373170696844,4.870805876316369,5.238650957013756,-2.7903559650570267
2025-04-07 22:30:00+00:00,108.97925,109.21,108.753,109.074,0.061091956,1,5.042166287594007,5.414808008512921,5.181758997006227,4.766254915448721,-2.7953749108117734
2025-04-07 22:45:00+00:00,108.996,109.0885,108.56,108.56,0.045831,1,4.526210467087196,5.102764918523443,4.537494275645722,4.060080735763751,-3.082794342737539
2025-04-07 23:00:00+00:00,108.5,108.65,108.085,108.171,0.0,0,3.8677295487418792,4.63541652901981,4.01361082014853,3.8399054216823387,-18.420680743952367
2025-04-07 23:15:00+00:00,108.213,108.3,107.5855,107.78,0.0,0,3.753299087086472,4.456353889942739,3.6965535466572934,3.6506203173275815,-18.420680743952367
2025-04-07 23:30:00+00:00,107.727,107.922,106.685,106.87,0.0,0,3.4214932020160753,4.269287123768511,3.065076370206682,2.976570864921582,-18.420680743952367
2025-04-07 23:45:00+00:00,106.8945,107.34,106.75,106.915,0.0,0,2.8672142903777527,3.9149870857267635,3.6486171598821278,3.5477971511927433,-18.420680743952367
2025-04-08 00:00:00+00:00,106.865,107.59,106.7165,107.55,0.0,0,3.337573571712433,4.51166165716823,3.712837048808981,4.297448623147199,-18.420680743952367
2025-04-08 00:15:00+00:00,107.6135,107.7045,107.14,107.198,0.0,0,4.2326049176332985,4.609422458465614,4.207891828679967,3.6806357719457825,-18.420680743952367
2025-04-08 00:30:00+00:00,107.15,107.625,106.7,107.45,0.0,0,3.4458946122159477,4.4984060373248855,3.585850469972695,4.073280682886857,-18.420680743952367
2025-04-08 00:45:00+00:00,107.389,107.6805,106.92,107.048,0.0,0,3.8750764911373308,4.597189599773428,4.002696136191374,3.5720034614774807,-18.420680743952367
2025-04-08 01:00:00+00:00,106.976,107.745,106.67,107.605,0.0,0,3.3761353048494933,4.65185315538157,3.6835626502459213,4.32075823066392,-18.420680743952367
2025-04-08 01:15:00+00:00,107.6785,109.505,107.32,109.2275,0.0,0,4.284499058637568,6.385126114732433,4.457021172561413,5.7011620034210395,-18.420680743952367
2025-04-08 01:30:00+00:00,109.19,110.95,109.0,110.59,0.197702257,4,5.47757616991989,6.974661108796106,5.833303690379549,6.180239893692885,-1.6209930820023164
2025-04-08 01:45:00+00:00,110.6285,111.2575,110.0025,110.9845,0.0,0,6.06236861722159,6.362953988403606,5.904953941144168,5.649581421407957,-18.420680743952367
2025-04-08 02:00:00+00:00,110.905,112.36375,110.65,111.9725,0.163582997,3,5.370269151446104,7.030200925354527,5.796369687167918,6.152641324190584,-1.8104347294014227
2025-04-08 02:15:00+00:00,111.99,112.535,111.58,112.01,1.059281835,2,6.023070453957095,6.4678740276798115,6.14631628505847,5.477877222656431,0.057591173796959994
2025-04-08 02:30:00+00:00,111.925,112.165,111.551,112.121,0.479379315,2,5.200035227236306,5.75262986223611,5.418983797293652,5.321163722487373,-0.7352630847370396
2025-04-08 02:45:00+00:00,112.2,112.2985,111.1805,111.265,0.0,0,5.2551834976419745,5.886298918613269,4.815538006561878,4.254508633224583,-18.420680743952367
2025-04-08 03:00:00+00:00,111.309,111.75,110.685,110.83,0.046325353,1,4.078212654771105,5.198189108177749,4.365572526197865,4.140749794705685,-3.0720656708996983
2025-04-08 03:15:00+00:00,110.9045,111.605,110.485,111.605,0.0,0,4.0055512179313,5.235305215730683,4.364675837655426,5.160182851988864,-18.420680743952367
2025-04-08 03:30:00+00:00,111.52,111.618,110.738,110.738,0.0,0,4.8510955810193925,5.32235065812806,4.727663656459195,3.9333770679708935,-18.420680743952367
2025-04-08 03:45:00+00:00,110.807,111.3,110.6765,111.3,0.0,0,3.850443637734188,4.998000889991511,4.543595138420891,4.850788190099014,-18.420680743952367
2025-04-08 04:00:00+00:00,111.325,111.6305,111.09,111.6155,0.0,0,4.667030058201681,5.4675723521559325,4.947703874156237,4.931005595501165,-18.420680743952367
2025-04-08 04:15:00+00:00,111.578,112.015,111.328,112.0,0.0,0,4.692261785089509,5.714079027176014,4.950173553359957,5.096566634362606,-18.420680743952367
2025-04-08 04:30:00+00:00,112.065,112.115,111.4175,111.725,0.0,0,4.991361515538872,5.588829763271487,4.8439443877106605,4.550431669080532,-18.420680743952367
2025-04-08 04:45:00+00:00,111.68,111.751,111.184,111.69,0.0,0,4.286670314231685,5.103122244843131,4.489359803969185,4.56431711999965,-18.420680743952367
2025-04-08 05:00:00+00:00,111.62,111.8,110.68,110.875,0.0,0,4.32663656301162,5.27145361105522,4.046054281315195,3.7447126828254405,-18.420680743952367
2025-04-08 05:15:00+00:00,110.926,110.995,110.407,110.4585,0.0,0,3.651479864007967,4.449125095086998,4.0199907037950755,3.7283554733789055,-18.420680743952367
2025-04-08 05:30:00+00:00,110.505,110.7295,110.412,110.5345,0.0,0,3.5814107053508084,4.560181288987302,4.2101078422763205,4.100833580262631,-18.420680743952367
2025-04-08 05:45:00+00:00,110.4855,110.602,110.1415,110.507,0.0,0,3.853103764023563,4.6482880404007645,3.9839131445793354,4.118069233618941,-18.420680743952367
2025-04-08 06:00:00+00:00,110.425,110.425,109.415,109.508,0.0,0,3.882346781062975,4.603960236022357,3.415331859788473,3.163978765446121,-18.420680743952367
